prop_id,situs_num,situs_street,title_owner_name,property_use_cd,property_use_description,zoning,zoning_description,market_land_val,market_improvement_val,market,appraised_val_total,taxable_val_total,yr_blt,sqft_la,imprv_type,legal_description,tax_payer_name,tax_payer_city,tax_payer_state
155460,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 9-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155461,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 10-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155462,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 11-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155463,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 12-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155464,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 13-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155465,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 14-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155466,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 15-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155467,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 16-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155468,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 17-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155469,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 18-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155470,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 19-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155471,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 20-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155472,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 21-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155473,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 22-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155474,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 23-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155475,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 24-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155476,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 25-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155477,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 26-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155478,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 27-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155479,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 28-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155480,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 29-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155481,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 30-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155482,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 31-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155483,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 32-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155484,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 33-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155485,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 34-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155486,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 35-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155487,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 36-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155488,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 37-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155489,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 38-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155490,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 39-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155491,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 40-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155492,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 41-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155493,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 42-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155494,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 43-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155495,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 44-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155496,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 45-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155497,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 46-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155498,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 47-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155499,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 48-TOG WI UNDIV INT DESC AF 1308766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155500,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 49-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155501,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 50-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155502,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 51-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155503,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 52-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155504,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 53-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155505,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 54-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155506,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1920,8563,10483,10483,10483,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 55-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155507,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1920,8563,10483,10483,10483,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK B  UNIT 56-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155509,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,7277,9007,9007,9007,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 2-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155510,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 3-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155511,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 4-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155512,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 5-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155513,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 6-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155514,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 7-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155515,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 8-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155516,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 9-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155517,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 10-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155518,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 11-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155519,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 12-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155520,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 13-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155521,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 14-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155522,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 15-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155523,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 16-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155524,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 17-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155525,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 18-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155526,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 19-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155527,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 20-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155528,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 21-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155529,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 22-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155530,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 23-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155531,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 24-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155532,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 25-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155533,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 26-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155534,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 27-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155535,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 28-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155536,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 29-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155537,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 30-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155538,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 31-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155539,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 32-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155540,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 33-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155541,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 34-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155542,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE II CONDOMINIUM-DOCK C  UNIT 35-TOG WI UNDIV INT DESC AF 1380766  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
